TreeDepth,Offset,Name
0,0x8f870b17e280,\\Windows\\System32\\config\\systemprofile\\AppData\\LocalLow\\Microsoft\\CryptnetUrlCache\\Content\\8890A77645B73478F5B1DED18ACBF795_E1EDEF0C21AE75D448F7327475DF4C9E
0,0x8f870b17e410,\\wkssvc
0,0x8f870b17e730,\\$ConvertToNonresident
0,0x8f870b17e8c0,\\Windows\\System32\\en-US\\ActionCenter.dll.mui
0,0x8f870b17ea50,\\Endpoint
0,0x8f870b17eaa0,੉辇￿埨䘺ǌ
0,0x8f870b17ebe0,\\Windows\\System32\\pkeyhelper.dll
0,0x8f870b17f090,\\Windows\\System32\\sppobjs.dll
0,0x8f870b17f220,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Application-Experience%4Program-Compatibility-Assistant.evtx
0,0x8f870b17f3b0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Windows Firewall With Advanced Security%4ConnectionSecurity.evtx
0,0x8f870b17f540,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Windows Firewall With Advanced Security%4FirewallDiagnostics.evtx
0,0x8f870b17f6d0,\\Windows\\System32\\conhost.exe
0,0x8f870b17f860,\\$Directory
0,0x8f870b17f9f0,\\Windows\\System32\\wevtfwd.dll
0,0x8f870b17fb80,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Program-Compatibility-Assistant%4CompatAfterUpgrade.evtx
0,0x8f870b17fd10,\\$Directory
0,0x8f870b17fea0,\\Windows\\System32\\msxml6.dll
0,0x8f870b180350,\\ProgramData\\Microsoft\\Windows\\Caches\\{6AF0698E-D558-4F6E-9B3C-3716689AF493}.2.ver0x0000000000000001.db
0,0x8f870b1804e0,\\ProgramData\\Microsoft\\Windows\\Caches\\{DDF571F2-BE98-426D-8288-1A9A39C3FDA2}.2.ver0x0000000000000001.db
0,0x8f870b180990,\\$Directory
0,0x8f870b180b20,\\Windows\\System32\\wbem\\unsecapp.exe
0,0x8f870b180cb0,\\Windows\\System32\\msxml6r.dll
0,0x8f870b180e40,\\Windows\\System32
0,0x8f870b181160,\\Winsock2\\CatalogChangeListener-258-0
0,0x8f870b1812f0,\\Reference
0,0x8f870b181480,\\Windows\\Fonts\\consola.ttf
0,0x8f870b181610,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-DeviceSetupManager%4Operational.evtx
0,0x8f870b1817a0,\\Windows\\System32\\en-US\\propsys.dll.mui
0,0x8f870b181930,\\Server
0,0x8f870b181c50,\\$Directory
0,0x8f870b181de0,\\ProgramData\\Microsoft\\Diagnosis\\Sideload
0,0x8f870b182290,\\Windows\\System32\\wlms
0,0x8f870b1825b0,\\Windows\\System32\\wbem\\WmiPrvSD.dll
0,0x8f870b1828d0,\\Windows\\System32\\conhost.exe
0,0x8f870b182bf0,\\Windows\\System32\\ncobjapi.dll
0,0x8f870b1830a0,\\Windows\\System32\\wbem\\wbemess.dll
0,0x8f870b183230,\\ProgramData\\Microsoft\\Windows\\Caches\\cversions.2.db
0,0x8f870b1833c0,\\Connect
0,0x8f870b183b90,\\Program Files\\SplunkUniversalForwarder\\var\\log\\splunk\\splunkd.log
0,0x8f870b1841d0,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\Explorer\\iconcache_idx.db
0,0x8f870b184360,\\Windows\\Fonts\\sserife.fon
0,0x8f870b1844f0,\\Program Files\\AccessData\\FTK Imager\\ProfUISad64.dll
0,0x8f870b184680,\\Users\\alice\\Documents\\desktop.ini
0,0x8f870b184b30,\\$Directory
0,0x8f870b184cc0,\\$Directory
0,0x8f870b184e50,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Kernel-StoreMgr%4Operational.evtx
0,0x8f870b185300,\\Program Files\\SplunkUniversalForwarder\\var\\log\\splunk\\conf.log
0,0x8f870b185620,\\$Directory
0,0x8f870b185940,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Windows Defender%4WHC.evtx
0,0x8f870b185df0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Diagnosis-Scheduled%4Operational.evtx
0,0x8f870b186110,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\Explorer\\iconcache_16.db
0,0x8f870b1862a0,\\Program Files\\SplunkUniversalForwarder\\var\\log\\splunk\\metrics.log
0,0x8f870b186750,\\W32TIME_ALT
0,0x8f870b186a70,\\Windows\\System32\\en-US\\combase.dll.mui
0,0x8f870b186c00,\\$Directory
0,0x8f870b186d90,\\$Directory
0,0x8f870b1870b0,\\Windows\\System32\\vmictimeprovider.dll
0,0x8f870b187240,\\Program Files\\AccessData\\FTK Imager\\msvcp140.dll
0,0x8f870b1876f0,\\Program Files\\SplunkUniversalForwarder\\var\\log\\introspection\\disk_objects.log
0,0x8f870b187880,\\W32TIME_ALT
0,0x8f870b187a10,\\Windows\\System32\\en-US\\crypt32.dll.mui
0,0x8f870b187ba0,\\Program Files\\SplunkUniversalForwarder\\var\\log\\splunk\\splunkd.log
0,0x8f870b187ec0,\\Windows\\System32\\en-US\\KernelBase.dll.mui
0,0x8f870b1881e0,\\Program Files\\SplunkUniversalForwarder\\var\\log\\splunk\\conf.log
0,0x8f870b188370,\\Program Files\\SplunkUniversalForwarder\\var\\log\\splunk\\audit.log
0,0x8f870b188500,\\$Directory
0,0x8f870b188820,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\Explorer\\iconcache_48.db
0,0x8f870b1889b0,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\Explorer\\iconcache_16.db
0,0x8f870b188b40,\\Windows\\System32\\en-US\\mswsock.dll.mui
0,0x8f870b188cd0,\\$Directory
0,0x8f870b188e60,\\Program Files\\AccessData\\FTK Imager\\boost_system-vc140-mt-1_59.dll
0,0x8f870b189180,\\W32TIME_ALT
0,0x8f870b189310,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-NlaSvc%4Operational.evtx
0,0x8f870b189630,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\Explorer\\iconcache_idx.db
0,0x8f870b189950,\\Windows\\System32\\en-US\\user32.dll.mui
0,0x8f870b189ae0,\\Output
0,0x8f870b189c70,\\Windows\\System32\\msacm32.dll
0,0x8f870b189e00,\\Windows\\WinSxS\\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.17763.737_none_05b6437c071e554b
0,0x8f870b18a120,\\Windows\\System32\\msimtf.dll
0,0x8f870b18a5d0,\\Windows\\System32\\SppExtComObj.Exe
0,0x8f870b18a760,\\Windows\\System32\\cryptnet.dll
0,0x8f870b18a8f0,\\Windows\\System32\\wbem\\NCProv.dll
0,0x8f870b18aa80,\\$Directory
0,0x8f870b18ada0,\\Windows\\Fonts\\Candara.ttf
0,0x8f870b18b0c0,\\Windows\\System32\\en-US\\Conhost.exe.mui
0,0x8f870b18b250,\\Program Files\\AccessData\\FTK Imager\\adshattrdefs.dll
0,0x8f870b18b3e0,\\Windows\\System32\\WSDApi.dll
0,0x8f870b18b700,\\Program Files\\AccessData\\FTK Imager\\adefs.dll
0,0x8f870b18b890,\\Input
0,0x8f870b18ba20,\\Windows\\System32\\en-US\\wshqos.dll.mui
0,0x8f870b18bd40,\\Windows\\System32\\en-US\\wevtapi.dll.mui
0,0x8f870b18bed0,\\Program Files\\AccessData\\FTK Imager\\icudt57.dll
0,0x8f870b18c1f0,\\Windows\\System32\\en-US\\urlmon.dll.mui
0,0x8f870b18c380,\\CMApi
0,0x8f870b18c510,\\Windows
0,0x8f870b18c6a0,\\Program Files\\AccessData\\FTK Imager\\boost_date_time-vc140-mt-1_59.dll
0,0x8f870b18c830,\\Program Files\\AccessData\\FTK Imager\\ad_log.dll
0,0x8f870b18ce70,\\Windows\\System32\\usocore.dll
0,0x8f870b18d4b0,\\Endpoint
0,0x8f870b18d640,\\Windows\\System32\\dmcmnutils.dll
0,0x8f870b18d960,\\lsass
0,0x8f870b18daf0,\\Windows\\WinSxS\\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.17763.737_none_05b6437c071e554b
0,0x8f870b18dc80,\\Windows\\Fonts\\ebrima.ttf
0,0x8f870b18de10,\\Program Files\\SplunkUniversalForwarder\\var\\lib\\splunk\\persistentstorage\\fschangemanager_state
0,0x8f870b18e130,\\Windows\\System32
0,0x8f870b18e2c0,\\Windows\\System32\\networkitemfactory.dll
0,0x8f870b18e5e0,\\Windows\\System32\\dtsh.dll
0,0x8f870b18e770,\\Windows\\System32\\en-US\\svchost.exe.mui
0,0x8f870b18e900,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-WMI-Activity%4Operational.evtx
0,0x8f870b18edb0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-DataIntegrityScan%4CrashRecovery.evtx
0,0x8f870b18f260,\\Windows\\Fonts\\georgiab.ttf
0,0x8f870b18f580,\\Windows\\System32\\svchost.exe
0,0x8f870b18f710,\\Windows\\System32\\LogFiles\\Sum\\Current.jfm
0,0x8f870b18f8a0,\\Windows\\System32
0,0x8f870b18fa30,\\Windows\\System32\\LogFiles\\Sum\\Current.mdb
0,0x8f870b18fd50,\\Windows\\System32\\en-US\\ESENT.dll.mui
0,0x8f870b190200,\\Windows\\System32\\catroot2\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\catdb
0,0x8f870b190390,\\Endpoint
0,0x8f870b190520,\\Windows\\System32\\updatehandlers.dll
0,0x8f870b190840,\\Windows\\System32\\en-US\\winnlsres.dll.mui
0,0x8f870b1909d0,\\Windows\\System32\\en-US\\KernelBase.dll.mui
0,0x8f870b190b60,\\PIPE_EVENTROOT\\CIMV2SCM EVENT PROVIDER
0,0x8f870b190cf0,\\wkssvc
0,0x8f870b190e80,\\$Directory
0,0x8f870b1911a0,\\Windows\\System32\\catroot2\\{127D0A1D-4EF2-11D1-8608-00C04FC295EE}\\catdb
0,0x8f870b191330,\\srvsvc
0,0x8f870b191650,\\Windows\\System32\\en-US\\mswsock.dll.mui
0,0x8f870b191970,\\Windows\\System32\\dfscli.dll
0,0x8f870b191b00,\\Windows\\System32\\catroot2\\{127D0A1D-4EF2-11D1-8608-00C04FC295EE}\\catdb.jfm
0,0x8f870b191e20,\\Windows\\System32\\en-US\\crypt32.dll.mui
0,0x8f870b192140,\\Windows\\System32\\browcli.dll
0,0x8f870b1922d0,\\Windows\\System32\\catroot2\\edbtmp.log
0,0x8f870b192460,\\Windows\\System32\\Windows.CloudStore.Schema.Shell.dll
0,0x8f870b1925f0,\\Windows\\System32\\fdWNet.dll
0,0x8f870b192780,\\ProgramData\\USOShared\\Logs\\UpdateSessionOrchestration_Temp.1.etl
0,0x8f870b192910,\\Windows\\System32\\wuapi.dll
0,0x8f870b192aa0,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\Explorer\\iconcache_256.db
0,0x8f870b192c30,\\Windows\\System32\\aepic.dll
0,0x8f870b193270,\\Windows\\System32\\en-US\\dnsapi.dll.mui
0,0x8f870b193590,\\Windows\\appcompat\\Programs\\Amcache.hve.LOG2
0,0x8f870b193720,\\ProgramData\\Microsoft\\Windows\\AppRepository\\StateRepository-Deployment.srd
0,0x8f870b1938b0,\\Windows\\System32\\WaaSMedicSvc.dll
0,0x8f870b193bd0,\\Windows\\appcompat\\Programs\\Amcache.hve
0,0x8f870b193d60,\\ProgramData\\Microsoft\\Windows\\AppRepository\\StateRepository-Deployment.srd-wal
0,0x8f870b194080,\\Windows\\System32\\msi.dll
0,0x8f870b194210,\\Windows\\System32\\upshared.dll
0,0x8f870b1946c0,\\Windows\\Fonts\\LeelUIsl.ttf
0,0x8f870b194850,\\Windows\\appcompat\\Programs\\Amcache.hve.LOG1
0,0x8f870b194e90,\\Windows\\Fonts\\gadugi.ttf
0,0x8f870b195340,\\Windows\\System32\\en-US\\msiexec.exe.mui
0,0x8f870b1957f0,\\Windows\\System32\\en-US\\svchost.exe.mui
0,0x8f870b195b10,\\$Directory
0,0x8f870b195ca0,\\Windows\\System32\\Windows.Networking.Connectivity.dll
0,0x8f870b195e30,\\Windows\\System32\\cdpsvc.dll
0,0x8f870b196150,\\Program Files\\SplunkUniversalForwarder\\var\\lib\\splunk\\fishbucket\\splunk_config_change_db\\btree_records.dat
0,0x8f870b196600,\\$Directory
0,0x8f870b196790,\\Program Files\\SplunkUniversalForwarder\\var\\run\\splunk\\exec\\pq_script___C__Program Files_SplunkUniversalForwarder_bin_scripts_splunk-wmi_path
0,0x8f870b196920,\\Windows\\Fonts\\LeelawUI.ttf
0,0x8f870b196ab0,\\$Directory
0,0x8f870b196c40,\\AsyncConnectHlp
0,0x8f870b196dd0,\\Endpoint
0,0x8f870b197280,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Kernel-PnP%4Configuration.evtx
0,0x8f870b1975a0,\\Endpoint
0,0x8f870b197730,\\$Directory
0,0x8f870b1978c0,\\$Directory
0,0x8f870b197a50,\\Endpoint
0,0x8f870b197be0,\\Endpoint
0,0x8f870b197d70,\\Windows\\System32\\en-US\\kernel32.dll.mui
0,0x8f870b198090,\\Windows\\Fonts\\himalaya.ttf
0,0x8f870b1983b0,\\Windows\\System32\\en-US\\dnsapi.dll.mui
0,0x8f870b198540,\\Program Files\\SplunkUniversalForwarder\\var\\lib\\splunk\\fishbucket\\splunk_config_change_db\\btree_index.dat
0,0x8f870b198860,\\Windows\\Logs\\waasmedic\\waasmedic.20240830_224050_712.etl
0,0x8f870b198b80,\\Windows\\System32\\en-US\\shell32.dll.mui
0,0x8f870b198d10,\\$Directory
0,0x8f870b1991c0,\\Windows\\System32\\catroot2\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\catdb.jfm
0,0x8f870b199350,\\$Directory
0,0x8f870b1994e0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-PowerShell%4Operational.evtx
0,0x8f870b199990,\\Windows\\System32\\Windows.Web.dll
0,0x8f870b199cb0,\\$Directory
0,0x8f870b199e40,\\ProgramData\\Microsoft\\Windows\\AppRepository\\StateRepository-Deployment.srd-shm
0,0x8f870b19a2f0,\\Windows\\System32\\wosc.dll
0,0x8f870b19a930,\\Windows\\System32\\en-US\\Windows.Web.dll.mui
0,0x8f870b19aac0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-PowerShell%4Admin.evtx
0,0x8f870b19b290,\\$Directory
0,0x8f870b19b740,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-WindowsUpdateClient%4Operational.evtx
0,0x8f870b19c0a0,\\Windows\\System32\\en-US\\dnsapi.dll.mui
0,0x8f870b19c230,\\Windows\\Fonts\\mvboli.ttf
0,0x8f870b19c870,\\Windows\\System32\\en-US\\crypt32.dll.mui
0,0x8f870b19ca00,\\Windows\\System32\\ShareHost.dll
0,0x8f870b19cd20,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\Explorer\\iconcache_32.db
0,0x8f870b3a9ee0,\\SystemRoot\\System32\\Config\\TxR\\{1c379033-b8ad-11e8-aa21-e41d2d101530}.TxR
0,0x8f870b3aa4a0,\\Windows\\System32\\config\\TxR\\{1c379033-b8ad-11e8-aa21-e41d2d101530}.TxR.2.regtrans-ms
0,0x8f870b3ab190,\\Windows\\System32\\config\\TxR\\{1c379033-b8ad-11e8-aa21-e41d2d101530}.TxR.0.regtrans-ms
0,0x8f870b3ab5e0,\\Windows\\System32\\config\\TxR\\{1c379033-b8ad-11e8-aa21-e41d2d101530}.TxR.1.regtrans-ms
0,0x8f870b3acb70,\\Windows\\System32\\config\\TxR\\{1c379033-b8ad-11e8-aa21-e41d2d101530}.TxR.blf
0,0x8f870b3b72e0,\\Windows\\System32\\TokenBroker.dll
0,0x8f870b3b7600,\\$Directory
0,0x8f870b3b7790,\\Windows\\System32
0,0x8f870b3b7ab0,\\Windows\\WinSxS\\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.17763.737_none_36a1366161b0cf19\\GdiPlus.dll
0,0x8f870b3b80f0,\\Windows\\System32\\en-US\\KernelBase.dll.mui
0,0x8f870b3b8410,\\Windows\\System32\\pcasvc.dll
0,0x8f870b3b85a0,\\CMNotify
0,0x8f870b3b8730,\\Windows\\System32\\en-US\\kernel32.dll.mui
0,0x8f870b3b8a50,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-PushNotification-Platform%4Operational.evtx
0,0x8f870b3b8a80,諘଻辇￿諘଻辇￿
0,0x8f870b3b8be0,\\Windows\\System32\\config\\systemprofile\\AppData\\LocalLow\\Microsoft\\CryptnetUrlCache\\MetaData
0,0x8f870b3b8d70,\\Windows\\System32\\OneCoreCommonProxyStub.dll
0,0x8f870b3b9090,\\Windows\\System32\\config\\systemprofile\\AppData\\Local\\Microsoft\\Windows\\Notifications\\wpndatabase.db
0,0x8f870b3b9220,\\Windows\\System32\\config\\systemprofile\\AppData\\Local\\Microsoft\\Windows\\Notifications\\wpndatabase.db
0,0x8f870b3b9b80,\\Windows\\System32\\config\\systemprofile\\AppData\\Local\\Microsoft\\Windows\\Notifications\\wpndatabase.db-wal
0,0x8f870b3b9d10,\\CMNotify
0,0x8f870b3ba1c0,\\Windows\\WinSxS\\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.17763.737_none_36a1366161b0cf19
0,0x8f870b3ba350,\\Windows\\System32\\Windows.Security.Authentication.Web.Core.dll
0,0x8f870b3ba670,\\Windows\\System32\\wpnprv.dll
0,0x8f870b3ba990,\\$Directory
0,0x8f870b3bae40,\\Windows\\System32\\config\\systemprofile\\AppData\\Local\\Microsoft\\Windows\\Notifications\\wpndatabase.db-shm
0,0x8f870b3bb160,\\Windows\\System32\\Windows.Networking.Sockets.PushEnabledApplication.dll
0,0x8f870b3bb2f0,\\CMApi
0,0x8f870b3bb480,\\Windows\\System32\\svchost.exe
0,0x8f870b3bb610,\\Windows\\System32
0,0x8f870b3bbac0,\\Windows\\System32\\wpnapps.dll
0,0x8f870b3bbc50,\\CMNotify
0,0x8f870b3bc290,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-PushNotification-Platform%4Admin.evtx
0,0x8f870b3bc420,\\$Directory
0,0x8f870b3bc740,\\Windows\\System32\\en-US\\svchost.exe.mui
0,0x8f870b3bcbf0,\\Windows\\System32\\en-US\\ntshrui.dll.mui
0,0x8f870b3bcd80,\\Windows\\System32\\ExecModelClient.dll
0,0x8f870b3bd0a0,\\Windows\\System32\\en-US\\KernelBase.dll.mui
0,0x8f870b3bd230,\\Windows\\System32\\en-US\\netmsg.dll.mui
0,0x8f870b3bd550,\\Windows\\Fonts\\segoeuiz.ttf
0,0x8f870b3bdb90,\\ProgramData\\Microsoft\\Windows\\AppRepository\\StateRepository-Machine.srd
0,0x8f870b3bdd20,\\Windows\\System32\\en-US\\winhttp.dll.mui
0,0x8f870b3be360,\\Windows\\Fonts\\seguiemj.ttf
0,0x8f870b3be4f0,\\$Directory
0,0x8f870b3be9a0,\\$Directory
0,0x8f870b3bee50,\\Program Files\\SplunkUniversalForwarder\\var\\lib\\splunk\\fishbucket\\splunk_private_db\\btree_index.dat
0,0x8f870b3bfc60,\\Windows\\Fonts\\seguihis.ttf
0,0x8f870b3c05c0,\\Windows\\System32\\tokenbinding.dll
0,0x8f870b3c0750,\\Windows\\System32\\fdWSD.dll
0,0x8f870b3c0a70,\\ProgramData\\Microsoft\\Windows\\AppRepository\\StateRepository-Machine.srd-shm
0,0x8f870b3c0d90,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-StateRepository%4Operational.evtx
0,0x8f870b3c13d0,\\Windows\\System32\\Windows.StateRepositoryCore.dll
0,0x8f870b3c1880,\\Endpoint
0,0x8f870b3c1a10,\\Windows\\System32\\fdSSDP.dll
0,0x8f870b3c1ba0,\\Endpoint
0,0x8f870b3c29b0,\\Windows\\System32\\en-US\\dnsapi.dll.mui
0,0x8f870b3c2e60,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-StateRepository%4Restricted.evtx
0,0x8f870b3c34a0,\\Endpoint
0,0x8f870b3c3630,\\Windows\\System32\\en-US\\winhttp.dll.mui
0,0x8f870b3c37c0,\\Program Files (x86)\\Mozilla Firefox\\firefox.exe
0,0x8f870b3c3c70,\\CMApi
0,0x8f870b3c45d0,\\Users\\alice\\AppData\\Local\\Microsoft\\Credentials
0,0x8f870b3c48f0,\\$Directory
0,0x8f870b3c50c0,\\$Directory
0,0x8f870b3c53e0,\\$Directory
0,0x8f870b3c5890,\\Windows\\System32
0,0x8f870b3c5a20,\\Windows\\System32\\AppxAllUserStore.dll
0,0x8f870b3c6b50,\\Windows\\System32\\svchost.exe
0,0x8f870b3c6ce0,\\Device\\HarddiskVolume1\\Users\\alice\\NTUSER.DAT{ce84e803-3bb5-11ee-9010-00155d000407}.TM
0,0x8f870b3c6e70,\\Users\\alice\\NTUSER.DAT{ce84e803-3bb5-11ee-9010-00155d000407}.TMContainer00000000000000000002.regtrans-ms
0,0x8f870b3c74b0,\\CMApi
0,0x8f870b3c77d0,\\Users\\alice\\ntuser.dat.LOG2
0,0x8f870b3c7960,\\Users\\alice\\NTUSER.DAT{ce84e803-3bb5-11ee-9010-00155d000407}.TMContainer00000000000000000001.regtrans-ms
0,0x8f870b3c7af0,\\$Directory
0,0x8f870b3c7e10,\\Endpoint
0,0x8f870b3c8900,\\Users\\alice\\AppData\\Roaming\\Microsoft\\Windows\\Printer Shortcuts
0,0x8f870b3c8c20,\\Device\\HarddiskVolume1\\Users\\alice\\NTUSER.DAT{ce84e803-3bb5-11ee-9010-00155d000407}.TM
0,0x8f870b3c93f0,\\Users\\alice\\ntuser.dat.LOG1
0,0x8f870b3c9710,\\Users\\alice\\NTUSER.DAT
0,0x8f870b3c9bc0,\\Users\\alice\\NTUSER.DAT{ce84e803-3bb5-11ee-9010-00155d000407}.TM.blf
0,0x8f870b3c9d50,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Resource-Exhaustion-Detector%4Operational.evtx
0,0x8f870b3ca390,\\Program Files\\SplunkUniversalForwarder\\var\\lib\\splunk\\fishbucket\\splunk_private_db\\btree_records.dat
0,0x8f870b3cab60,\\Windows\\System32\\FDResPub.dll
0,0x8f870b3cb1a0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Shell-Core%4ActionCenter.evtx
0,0x8f870b3cb650,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Shell-Core%4Operational.evtx
0,0x8f870b3cb970,\\Program Files\\SplunkUniversalForwarder\\var\\log\\splunk\\metrics.log
0,0x8f870b3cbb00,\\Windows\\System32\\Windows.StateRepositoryPS.dll
0,0x8f870b3cc2d0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Shell-Core%4AppDefaults.evtx
0,0x8f870b3cc5f0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Shell-Core%4LogonTasksChannel.evtx
0,0x8f870b3cc780,\\Users\\alice\\AppData\\Roaming\\Microsoft\\Credentials
0,0x8f870b3ccdc0,\\Windows\\System32\\fundisc.dll
0,0x8f870b3cd270,\\Endpoint
0,0x8f870b3cdef0,\\Windows\\System32\\en-US\\winsrv.dll.mui
0,0x8f870b3ce850,\\Program Files\\SplunkUniversalForwarder\\var\\log\\splunk\\audit.log
0,0x8f870b3ce9e0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-AppXDeployment%4Operational.evtx
0,0x8f870b3ceb70,\\$Directory
0,0x8f870b3ced00,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\Notifications\\wpndatabase.db
0,0x8f870b3cf1b0,\\Windows\\System32\\BackgroundMediaPolicy.dll
0,0x8f870b3cf7f0,\\Windows\\System32\\en-US\\lsm.dll.mui
0,0x8f870b3cf980,\\Windows\\System32\\en-US\\user32.dll.mui
0,0x8f870b3cfb10,\\Windows\\System32\\svchost.exe
0,0x8f870b3d0920,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\WER\\ERC
0,0x8f870b3d0dd0,\\Windows\\System32
0,0x8f870b3d15a0,\\Endpoint
0,0x8f870b3d18c0,\\Program Files\\SplunkUniversalForwarder\\var\\log\\introspection\\disk_objects.log
0,0x8f870b3d2d10,\\ProgramData\\Microsoft\\Windows\\WER\\ReportArchive
0,0x8f870b3d31c0,\\Windows\\System32\\sihost.exe
0,0x8f870b3d3350,\\Windows\\System32\\MTF.dll
0,0x8f870b3d34e0,\\CMApi
0,0x8f870b3d3670,\\Users\\alice\\AppData\\Roaming\\Microsoft\\Windows\\Network Shortcuts
0,0x8f870b3d3cb0,\\Windows\\System32\\en-US\\taskhostw.exe.mui
0,0x8f870b3d4160,\\Windows\\System32\\en-US\\svchost.exe.mui
0,0x8f870b3d42f0,\\Users\\alice\\AppData\\Roaming\\Microsoft\\Windows\\Network Shortcuts
0,0x8f870b3d4480,\\Windows\\System32
0,0x8f870b3d47a0,\\Windows\\System32\\en-US\\KernelBase.dll.mui
0,0x8f870b3d4ac0,\\Windows\\System32\\C_1251.NLS
0,0x8f870b3d5100,\\$Directory
0,0x8f870b3d5420,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-AppXDeploymentServer%4Operational.evtx
0,0x8f870b3d5740,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-CertificateServicesClient-Lifecycle-System%4Operational.evtx
0,0x8f870b3d58d0,\\Users\\alice\\AppData\\Roaming\\Microsoft\\Windows\\Printer Shortcuts
0,0x8f870b3d5a60,\\Windows\\System32\\cdpusersvc.dll
0,0x8f870b3d60a0,\\Windows\\System32\\Windows.StateRepositoryClient.dll
0,0x8f870b3d6230,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-AppXDeploymentServer%4Restricted.evtx
0,0x8f870b3d6b90,\\$Directory
0,0x8f870b42e7f0,\\Windows\\System32\\drivers\\npcap.sys
0,0x8f870b43e210,\\Windows\\System32\\LogFiles\\WMI\\RtBackup\\EtwRTUAL_Usermode_Provider.etl
0,0x8f870b440320,\\Windows\\System32\\LogFiles\\WMI\\RtBackup\\EtwRTUAL_Kernelmode_Provider.etl
0,0x8f870b4bf150,\\Windows\\System32\\NotificationControllerPS.dll
0,0x8f870b4bf2e0,\\Windows\\System32\\mscms.dll
0,0x8f870b4bf790,\\Windows\\System32\\en-US\\wevtsvc.dll.mui
0,0x8f870b4bf920,\\Windows\\System32\\vaultcli.dll
0,0x8f870b4bfab0,\\Windows\\System32\\ActivationManager.dll
0,0x8f870b4bfc40,\\Windows\\System32\\dui70.dll
0,0x8f870b4c00f0,\\$Directory
0,0x8f870b4c0280,\\Windows\\System32\\MsCtfMonitor.dll
0,0x8f870b4c0410,\\Windows\\System32\\msutb.dll
0,0x8f870b4c05a0,\\Windows\\Fonts\\malgun.ttf
0,0x8f870b4c0be0,\\Windows\\System32\\en-US\\KernelBase.dll.mui
0,0x8f870b4c1090,\\CMNotify
0,0x8f870b4c1220,\\CMNotify
0,0x8f870b4c13b0,\\gecko.4588.4528.14717528231298505959
0,0x8f870b4c1540,\\Windows\\System32\\ClipboardServer.dll
0,0x8f870b4c19f0,\\Windows\\System32\\ctfmon.exe
0,0x8f870b4c1b80,\\Windows\\Fonts\\NirmalaS.ttf
0,0x8f870b4c1d10,\\gecko.4588.4528.14717528231298505959
0,0x8f870b4c21c0,\\gecko.4588.4528.2464595099264538173
0,0x8f870b4c2350,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Shell-Core%4ActionCenter.evtx
0,0x8f870b4c24e0,\\Windows\\Fonts\\georgia.ttf
0,0x8f870b4c2990,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-AppxPackaging%4Operational.evtx
0,0x8f870b4c2b20,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-PushNotification-Platform%4Operational.evtx
0,0x8f870b4c2e40,\\Windows\\Fonts\\arial.ttf
